date,instance_id,instance_type,environment,pricing_model,cpu_avg_percent,memory_avg_percent,hours_used,daily_cost_usd
03-12-2025,i-90336,t3.medium,dev,reserved,59.76,65.31,12,0.35
03-12-2025,i-27255,m5.large,prod,spot,78.68,85.99,14,0.67
04-12-2025,i-68114,t3.medium,staging,on_demand,83.18,18.06,12,0.5
04-12-2025,i-46369,t3.medium,staging,on_demand,51.25,72.94,20,0.83
04-12-2025,i-12185,m5.large,prod,spot,69.34,61.57,23,1.1
04-12-2025,i-32179,m5.xlarge,prod,reserved,19.18,77.78,23,3.09
04-12-2025,i-11857,c5.large,prod,reserved,66.21,17.32,20,1.19
04-12-2025,i-18058,m5.2xlarge,staging,spot,44.42,24.79,22,4.22
04-12-2025,i-44948,t3.medium,dev,spot,33.69,11.54,14,0.29
04-12-2025,i-46113,t3.medium,dev,reserved,39.03,56.74,12,0.35
04-12-2025,i-63641,c5.large,dev,spot,57.66,66.4,20,0.85
04-12-2025,i-50784,m5.large,prod,spot,76.08,28.31,12,0.58
04-12-2025,i-54754,m5.xlarge,prod,reserved,15.24,82.38,13,1.75
04-12-2025,i-84211,m5.2xlarge,prod,spot,18.31,92.85,13,2.5
04-12-2025,i-33920,m5.2xlarge,dev,on_demand,76.62,52.57,13,4.99
04-12-2025,i-92132,t3.medium,dev,reserved,88.42,18.28,21,0.61
04-12-2025,i-93616,t3.medium,dev,on_demand,30.76,64.25,15,0.62
04-12-2025,i-42339,m5.xlarge,staging,on_demand,34.75,88.91,23,4.42
04-12-2025,i-27397,m5.xlarge,prod,spot,10.58,56.7,15,1.44
04-12-2025,i-47627,m5.xlarge,dev,reserved,55.22,65.48,23,3.09
04-12-2025,i-51358,m5.large,staging,on_demand,26.73,40.99,21,2.02
04-12-2025,i-36112,m5.2xlarge,dev,on_demand,76.71,26.57,16,6.14
05-12-2025,i-67619,m5.large,staging,reserved,75.28,57.83,23,1.55
05-12-2025,i-85850,m5.xlarge,dev,reserved,69.79,70.66,17,2.28
05-12-2025,i-68939,m5.xlarge,staging,spot,22.64,58.35,20,1.92
05-12-2025,i-30408,m5.large,dev,spot,78.76,46.73,18,0.86
05-12-2025,i-66866,c5.large,prod,on_demand,87.16,48.44,23,1.96
05-12-2025,i-47839,m5.xlarge,prod,spot,17.14,43.1,24,2.3
05-12-2025,i-82300,m5.large,staging,spot,85.89,37.18,20,0.96
05-12-2025,i-37619,m5.xlarge,dev,spot,78.79,84.91,24,2.3
05-12-2025,i-14121,m5.xlarge,dev,reserved,34.77,17.08,16,2.15
05-12-2025,i-34435,t3.medium,prod,spot,66.59,36.48,22,0.46
05-12-2025,i-52335,m5.2xlarge,dev,reserved,71.55,47.63,21,5.64
05-12-2025,i-87121,m5.xlarge,prod,reserved,46.25,76.12,22,2.96
05-12-2025,i-92506,t3.medium,staging,spot,37.5,47.67,13,0.27
05-12-2025,i-72324,m5.xlarge,dev,on_demand,36.98,41.22,18,3.46
05-12-2025,i-34525,m5.xlarge,staging,spot,49.71,78.75,13,1.25
05-12-2025,i-81667,m5.xlarge,staging,on_demand,35.75,54.56,19,3.65
05-12-2025,i-90820,m5.large,dev,reserved,62.01,32.9,24,1.61
05-12-2025,i-67012,m5.2xlarge,prod,spot,28.59,89.34,23,4.42
05-12-2025,i-58918,m5.2xlarge,staging,on_demand,66.5,59.06,16,6.14
05-12-2025,i-62579,c5.large,staging,reserved,60.06,12.49,22,1.31
06-12-2025,i-76448,m5.xlarge,dev,on_demand,57.54,53.31,24,4.61
06-12-2025,i-45305,t3.medium,staging,reserved,51.39,40.55,24,0.7
06-12-2025,i-31499,c5.large,staging,spot,11.93,26.43,12,0.51
06-12-2025,i-78692,c5.large,dev,reserved,85.81,44.74,21,1.25
06-12-2025,i-96954,m5.large,prod,on_demand,44.67,14.48,14,1.34
06-12-2025,i-28541,m5.xlarge,dev,on_demand,8.19,70.96,16,3.07
06-12-2025,i-70370,m5.xlarge,staging,reserved,50.74,53.24,14,1.88
06-12-2025,i-32553,t3.medium,prod,on_demand,25.67,73.3,15,0.62
06-12-2025,i-40957,m5.xlarge,staging,on_demand,19.3,26.14,14,2.69
06-12-2025,i-42077,m5.large,staging,on_demand,44.16,34.33,23,2.21
06-12-2025,i-59054,m5.large,prod,spot,26.03,64.85,24,1.15
06-12-2025,i-23095,t3.medium,staging,on_demand,60.33,80.08,17,0.71
06-12-2025,i-37851,m5.2xlarge,prod,spot,40.51,16.21,18,3.46
06-12-2025,i-41816,m5.2xlarge,prod,reserved,28.26,93.3,19,5.11
06-12-2025,i-27501,t3.medium,staging,on_demand,55.68,70.33,17,0.71
06-12-2025,i-65652,m5.2xlarge,staging,reserved,5.63,54.05,22,5.91
06-12-2025,i-55464,c5.large,staging,spot,8.19,58.38,13,0.55
06-12-2025,i-13525,m5.2xlarge,prod,spot,83.27,92.32,21,4.03
06-12-2025,i-40822,m5.large,prod,on_demand,50.95,48.95,24,2.3
06-12-2025,i-10208,m5.xlarge,staging,reserved,85.33,67.26,20,2.69
07-12-2025,i-94617,c5.large,prod,reserved,10.52,49.59,13,0.77
07-12-2025,i-15799,m5.large,dev,reserved,25.42,49.93,15,1.01
07-12-2025,i-54510,m5.large,staging,reserved,43.71,59.48,13,0.87
07-12-2025,i-29758,m5.2xlarge,prod,on_demand,35.33,23.96,18,6.91
07-12-2025,i-73000,m5.xlarge,staging,reserved,47.82,80.57,22,2.96
07-12-2025,i-31435,t3.medium,staging,reserved,61.44,38.76,14,0.41
07-12-2025,i-70938,m5.2xlarge,prod,spot,84.52,87.54,13,2.5
07-12-2025,i-23291,t3.medium,staging,spot,22.79,13.35,23,0.48
07-12-2025,i-26874,m5.2xlarge,dev,on_demand,68.01,80.35,17,6.53
07-12-2025,i-69597,c5.large,prod,reserved,87.27,85.64,22,1.31
07-12-2025,i-62652,t3.medium,staging,spot,56.05,55.05,22,0.46
07-12-2025,i-43901,m5.2xlarge,dev,reserved,7.37,30.97,18,4.84
07-12-2025,i-58866,t3.medium,prod,reserved,44.07,63.42,20,0.58
07-12-2025,i-57823,m5.2xlarge,prod,reserved,52.37,73.12,20,5.38
07-12-2025,i-60262,t3.medium,dev,reserved,28.78,58.02,20,0.58
07-12-2025,i-87352,t3.medium,dev,on_demand,12.49,45.16,17,0.71
07-12-2025,i-69636,m5.xlarge,dev,spot,68.76,68.94,21,2.02
07-12-2025,i-15222,m5.2xlarge,dev,reserved,89.2,33.62,16,4.3
07-12-2025,i-16563,t3.medium,staging,reserved,47.35,38.01,17,0.5
07-12-2025,i-65797,c5.large,prod,reserved,42.45,82.84,16,0.95
08-12-2025,i-13084,m5.xlarge,prod,reserved,63.16,85.01,24,3.23
08-12-2025,i-56777,c5.large,staging,on_demand,22.3,84.24,16,1.36
08-12-2025,i-49017,m5.2xlarge,dev,reserved,10.08,85.53,17,4.57
08-12-2025,i-14798,t3.medium,prod,on_demand,32.97,36.74,17,0.71
08-12-2025,i-32968,c5.large,prod,reserved,48.53,89.96,15,0.89
08-12-2025,i-28958,t3.medium,prod,on_demand,9.06,39.94,14,0.58
08-12-2025,i-70035,m5.2xlarge,staging,reserved,77.81,43.66,17,4.57
08-12-2025,i-84588,c5.large,dev,spot,21.93,46.11,20,0.85
08-12-2025,i-58863,m5.2xlarge,dev,on_demand,37.77,87.81,17,6.53
08-12-2025,i-93599,t3.medium,dev,spot,69.76,52.93,23,0.48
08-12-2025,i-20323,t3.medium,staging,spot,89.01,49.55,23,0.48
08-12-2025,i-65381,m5.xlarge,prod,spot,9.95,32.29,16,1.54
08-12-2025,i-43666,m5.2xlarge,dev,on_demand,42.07,23.34,23,8.83
08-12-2025,i-35119,t3.medium,staging,on_demand,85.54,75.18,24,1
08-12-2025,i-77376,c5.large,staging,reserved,27.8,60.22,21,1.25
08-12-2025,i-16400,c5.large,dev,spot,66.32,90.01,24,1.02
08-12-2025,i-67271,m5.xlarge,prod,reserved,79.94,53.79,15,2.02
08-12-2025,i-34341,m5.xlarge,prod,spot,70.85,57.78,24,2.3
08-12-2025,i-89249,m5.xlarge,prod,spot,51.98,19.75,12,1.15
08-12-2025,i-45740,m5.2xlarge,dev,spot,15.72,55.01,16,3.07
09-12-2025,i-64306,t3.medium,staging,on_demand,27.85,11.79,12,0.5
09-12-2025,i-88522,m5.large,staging,reserved,66.44,12.76,19,1.28
09-12-2025,i-12368,m5.xlarge,dev,on_demand,55.6,55.83,15,2.88
09-12-2025,i-47726,m5.xlarge,dev,on_demand,87.35,51.16,21,4.03
09-12-2025,i-93200,c5.large,staging,spot,10.41,56.89,18,0.77
09-12-2025,i-72338,c5.large,staging,spot,76.49,94.73,18,0.77
09-12-2025,i-51896,c5.large,dev,reserved,41.58,37.23,17,1.01
09-12-2025,i-75401,m5.xlarge,staging,on_demand,82.07,26.26,19,3.65
09-12-2025,i-98209,m5.large,prod,spot,57.31,44.49,14,0.67
09-12-2025,i-96599,m5.2xlarge,staging,reserved,8.49,39.52,12,3.23
09-12-2025,i-83574,c5.large,dev,spot,27.54,68.32,19,0.81
09-12-2025,i-79414,m5.xlarge,dev,on_demand,85.65,32.78,23,4.42
09-12-2025,i-51331,m5.xlarge,staging,reserved,73.97,14.71,24,3.23
09-12-2025,i-30434,m5.2xlarge,prod,reserved,50.74,16,12,3.23
09-12-2025,i-56088,c5.large,prod,on_demand,84.39,75.14,21,1.79
09-12-2025,i-13068,c5.large,staging,reserved,60.93,80.03,24,1.43
09-12-2025,i-40765,m5.xlarge,prod,spot,60.04,92.36,19,1.82
09-12-2025,i-89576,m5.2xlarge,prod,on_demand,65.69,88.6,18,6.91
09-12-2025,i-37696,t3.medium,dev,reserved,48.96,19.95,15,0.44
09-12-2025,i-30855,t3.medium,prod,reserved,49.9,20.78,14,0.41
10-12-2025,i-38541,m5.2xlarge,prod,reserved,55.36,51.01,17,4.57
10-12-2025,i-57602,m5.2xlarge,prod,reserved,57.92,10.85,17,4.57
10-12-2025,i-93389,t3.medium,prod,spot,21.56,51.76,22,0.46
10-12-2025,i-61402,m5.xlarge,prod,spot,85.79,42.61,20,1.92
10-12-2025,i-70806,m5.large,staging,reserved,41.07,70.75,24,1.61
10-12-2025,i-62435,m5.xlarge,staging,on_demand,56.32,35.41,14,2.69
10-12-2025,i-70820,m5.xlarge,dev,spot,39.92,28.5,17,1.63
10-12-2025,i-86042,m5.large,prod,on_demand,87.11,21.1,18,1.73
10-12-2025,i-93416,m5.2xlarge,staging,reserved,36.61,12.2,15,4.03
10-12-2025,i-89915,t3.medium,prod,on_demand,23.85,76.34,14,0.58
10-12-2025,i-84787,c5.large,prod,on_demand,22.1,16.81,21,1.79
10-12-2025,i-42760,m5.2xlarge,dev,reserved,45.33,10.85,21,5.64
10-12-2025,i-99700,m5.large,prod,spot,12.21,78.65,19,0.91
10-12-2025,i-88819,t3.medium,staging,on_demand,70.58,87.79,23,0.96
10-12-2025,i-31152,m5.2xlarge,prod,spot,77.63,68.07,15,2.88
10-12-2025,i-32965,m5.2xlarge,staging,spot,9.45,76.54,15,2.88
10-12-2025,i-27386,m5.2xlarge,prod,on_demand,76.87,77.92,17,6.53
10-12-2025,i-85707,m5.xlarge,dev,on_demand,48.22,29.8,15,2.88
10-12-2025,i-89069,m5.2xlarge,staging,on_demand,76.85,71.81,22,8.45
10-12-2025,i-75564,m5.2xlarge,dev,on_demand,88.36,23.23,19,7.3
11-12-2025,i-42094,t3.medium,prod,reserved,24.18,28,14,0.41
11-12-2025,i-14236,m5.2xlarge,prod,on_demand,72.37,25.89,12,4.61
11-12-2025,i-19222,m5.2xlarge,prod,reserved,10.67,94.88,18,4.84
11-12-2025,i-25857,m5.2xlarge,staging,spot,7.11,81,20,3.84
11-12-2025,i-13109,c5.large,prod,spot,36.06,81.54,23,0.98
11-12-2025,i-48399,m5.2xlarge,staging,spot,52.14,86.64,12,2.3
11-12-2025,i-62354,m5.2xlarge,prod,on_demand,83.73,10.77,17,6.53
11-12-2025,i-66175,c5.large,prod,spot,11.41,31.28,19,0.81
11-12-2025,i-85997,t3.medium,dev,on_demand,61.89,85.5,16,0.67
11-12-2025,i-64118,t3.medium,prod,on_demand,44.1,61.59,17,0.71
11-12-2025,i-73254,m5.xlarge,dev,on_demand,21.02,78.42,24,4.61
11-12-2025,i-94152,m5.large,staging,on_demand,87.22,32.83,17,1.63
11-12-2025,i-42077,t3.medium,staging,spot,47.06,17.32,19,0.4
11-12-2025,i-68284,m5.xlarge,staging,reserved,52.53,52.74,23,3.09
11-12-2025,i-84479,m5.xlarge,staging,spot,17.28,47.58,16,1.54
11-12-2025,i-28352,m5.xlarge,prod,on_demand,33.4,54.36,24,4.61
11-12-2025,i-38969,m5.large,prod,reserved,54.78,10.72,12,0.81
11-12-2025,i-48170,m5.xlarge,prod,reserved,69.69,70.61,23,3.09
11-12-2025,i-93085,m5.xlarge,prod,on_demand,36.13,14.5,21,4.03
11-12-2025,i-98247,m5.xlarge,staging,spot,69.17,91.19,19,1.82
12-12-2025,i-26849,m5.xlarge,dev,spot,25.41,37.5,24,2.3
12-12-2025,i-43725,m5.large,prod,reserved,20.62,59.04,18,1.21
12-12-2025,i-49709,m5.large,dev,on_demand,18.16,40.28,21,2.02
12-12-2025,i-57731,m5.large,prod,on_demand,64.25,57.61,16,1.54
12-12-2025,i-72517,c5.large,prod,spot,37.85,45.72,18,0.77
12-12-2025,i-30431,c5.large,dev,reserved,52.78,10.5,22,1.31
12-12-2025,i-59068,c5.large,prod,reserved,11.67,84.91,20,1.19
12-12-2025,i-78843,m5.2xlarge,staging,spot,11.62,70.08,14,2.69
12-12-2025,i-11865,m5.2xlarge,dev,reserved,83.2,33.01,18,4.84
12-12-2025,i-37057,t3.medium,staging,on_demand,36.49,58.36,16,0.67
12-12-2025,i-25675,m5.large,dev,reserved,79.95,90.06,21,1.41
12-12-2025,i-84633,m5.large,staging,reserved,67.86,17.36,19,1.28
12-12-2025,i-36546,t3.medium,prod,spot,61.88,44.88,15,0.31
12-12-2025,i-92103,m5.xlarge,prod,on_demand,45.01,14.18,18,3.46
12-12-2025,i-45582,t3.medium,staging,spot,21.24,77.19,13,0.27
12-12-2025,i-20413,c5.large,prod,spot,43.59,35.64,20,0.85
12-12-2025,i-42502,t3.medium,staging,spot,37.64,82.62,20,0.42
12-12-2025,i-95302,m5.large,staging,spot,68.66,33.15,14,0.67
12-12-2025,i-69777,m5.large,dev,spot,14.99,31.42,23,1.1
12-12-2025,i-82348,m5.large,dev,spot,83.26,59.44,16,0.77
13-12-2025,i-18345,m5.xlarge,dev,spot,50.35,60.69,15,1.44
13-12-2025,i-37227,m5.large,prod,reserved,36.11,78.6,12,0.81
13-12-2025,i-86188,m5.large,dev,spot,49.48,19.92,24,1.15
13-12-2025,i-16695,m5.2xlarge,staging,on_demand,15.97,55.63,20,7.68
13-12-2025,i-72691,m5.xlarge,prod,on_demand,84.61,36.21,15,2.88
13-12-2025,i-35873,t3.medium,staging,on_demand,78.91,74.95,19,0.79
13-12-2025,i-88419,t3.medium,prod,spot,26.06,13.09,15,0.31
13-12-2025,i-86246,m5.2xlarge,staging,spot,13.66,71.92,12,2.3
13-12-2025,i-94230,m5.2xlarge,dev,spot,21.97,41.56,19,3.65
13-12-2025,i-69802,m5.large,prod,spot,47.64,71.66,21,1.01
13-12-2025,i-45486,t3.medium,staging,reserved,14.62,44.54,21,0.61
13-12-2025,i-76491,m5.2xlarge,prod,on_demand,46.23,55.97,17,6.53
13-12-2025,i-49274,m5.2xlarge,prod,reserved,74.56,24.59,22,5.91
13-12-2025,i-46082,m5.xlarge,prod,on_demand,73.67,68.89,17,3.26
13-12-2025,i-67677,c5.large,prod,reserved,52.25,69.46,22,1.31
13-12-2025,i-51839,t3.medium,dev,reserved,40.02,21.76,12,0.35
13-12-2025,i-33435,c5.large,staging,reserved,61.59,54.6,14,0.83
13-12-2025,i-22395,t3.medium,staging,spot,59.35,38.73,16,0.33
13-12-2025,i-80594,m5.2xlarge,staging,spot,82.08,59.93,22,4.22
13-12-2025,i-40382,m5.large,dev,on_demand,12.26,48.23,24,2.3
14-12-2025,i-51945,m5.large,staging,spot,69.29,77.5,16,0.77
14-12-2025,i-49329,c5.large,staging,on_demand,47.04,86.05,22,1.87
14-12-2025,i-30263,c5.large,dev,spot,27.75,44.9,22,0.94
14-12-2025,i-61935,m5.xlarge,dev,on_demand,81.38,86.18,24,4.61
14-12-2025,i-30595,m5.large,dev,spot,63.29,83.01,22,1.06
14-12-2025,i-88017,m5.xlarge,prod,reserved,12.55,83.52,22,2.96
14-12-2025,i-44452,m5.2xlarge,prod,reserved,32.25,25.16,15,4.03
14-12-2025,i-50138,m5.2xlarge,staging,reserved,25.35,45.53,14,3.76
14-12-2025,i-51333,m5.xlarge,prod,reserved,26.35,37.25,23,3.09
14-12-2025,i-61582,m5.2xlarge,staging,reserved,16.47,35.18,21,5.64
14-12-2025,i-63580,m5.2xlarge,dev,reserved,53.64,47.56,12,3.23
14-12-2025,i-45940,m5.xlarge,prod,on_demand,34.47,73.45,19,3.65
14-12-2025,i-96776,t3.medium,prod,on_demand,80.95,74.33,15,0.62
14-12-2025,i-52184,m5.xlarge,staging,reserved,33.22,73.28,12,1.61
14-12-2025,i-83396,m5.2xlarge,staging,reserved,17.92,21.08,20,5.38
14-12-2025,i-67685,m5.large,dev,spot,34.38,78.65,20,0.96
14-12-2025,i-31026,m5.xlarge,dev,on_demand,25.94,15.38,15,2.88
14-12-2025,i-87717,m5.xlarge,prod,reserved,16.2,82.99,23,3.09
14-12-2025,i-73837,m5.2xlarge,dev,spot,58.87,31.52,18,3.46
14-12-2025,i-59154,m5.large,staging,spot,52.2,54.84,21,1.01
15-12-2025,i-54917,t3.medium,dev,on_demand,60.71,29.82,22,0.92
15-12-2025,i-47255,m5.xlarge,prod,reserved,78.47,36.3,19,2.55
15-12-2025,i-19697,t3.medium,staging,on_demand,64,11.37,23,0.96
15-12-2025,i-29715,m5.xlarge,prod,reserved,36.68,39.9,14,1.88
15-12-2025,i-83641,c5.large,staging,spot,51.2,16.18,15,0.64
15-12-2025,i-85069,t3.medium,staging,on_demand,72.16,28.51,17,0.71
15-12-2025,i-79602,c5.large,prod,reserved,62.55,78.27,20,1.19
15-12-2025,i-18913,m5.xlarge,prod,on_demand,52.76,72.98,14,2.69
15-12-2025,i-38155,m5.xlarge,staging,reserved,61.26,40.22,23,3.09
15-12-2025,i-70398,m5.large,staging,reserved,73.75,35.05,15,1.01
15-12-2025,i-43951,m5.xlarge,staging,on_demand,53.55,73.36,22,4.22
15-12-2025,i-28385,m5.xlarge,prod,spot,37.21,35.74,12,1.15
15-12-2025,i-61944,t3.medium,prod,reserved,44.04,79.53,18,0.52
15-12-2025,i-77143,m5.2xlarge,dev,spot,84.04,56.33,12,2.3
15-12-2025,i-14205,m5.xlarge,dev,spot,61.22,86.78,18,1.73
15-12-2025,i-47047,c5.large,staging,spot,13.38,29.73,19,0.81
15-12-2025,i-19902,c5.large,staging,spot,65.26,80.02,13,0.55
15-12-2025,i-24723,c5.large,dev,spot,77.85,45.28,24,1.02
15-12-2025,i-85225,c5.large,dev,spot,12.59,47.21,13,0.55
15-12-2025,i-19579,m5.2xlarge,prod,spot,24.61,34.75,15,2.88
16-12-2025,i-29949,m5.2xlarge,staging,reserved,70.64,16.42,19,5.11
16-12-2025,i-85395,m5.xlarge,dev,on_demand,75.34,46.35,22,4.22
16-12-2025,i-66675,m5.xlarge,staging,spot,55.67,17.62,24,2.3
16-12-2025,i-10832,t3.medium,staging,spot,33.68,17.62,16,0.33
16-12-2025,i-39521,c5.large,staging,on_demand,86.73,78.62,12,1.02
16-12-2025,i-39214,m5.xlarge,staging,on_demand,44.07,29.01,16,3.07
16-12-2025,i-69998,c5.large,prod,reserved,84.34,39.29,20,1.19
16-12-2025,i-85609,m5.large,prod,reserved,18.68,57.87,23,1.55
16-12-2025,i-50433,m5.large,dev,on_demand,85.22,10.33,15,1.44
16-12-2025,i-88895,m5.large,dev,on_demand,25.24,89.77,20,1.92
16-12-2025,i-19078,t3.medium,dev,spot,19.54,19.63,17,0.35
16-12-2025,i-37368,m5.xlarge,staging,on_demand,53.47,83.26,22,4.22
16-12-2025,i-45530,m5.large,staging,on_demand,45.55,94.54,18,1.73
16-12-2025,i-27997,m5.large,dev,reserved,62.73,16.3,12,0.81
16-12-2025,i-68189,m5.2xlarge,dev,reserved,89.39,44.67,12,3.23
16-12-2025,i-67481,m5.large,staging,on_demand,29.43,57.42,19,1.82
16-12-2025,i-59873,m5.2xlarge,dev,on_demand,30.87,17.35,24,9.22
16-12-2025,i-76414,c5.large,dev,on_demand,5.12,48.21,14,1.19
16-12-2025,i-31349,c5.large,prod,spot,76.13,58.65,13,0.55
16-12-2025,i-89278,m5.large,dev,reserved,89.93,34.38,23,1.55
17-12-2025,i-35032,m5.xlarge,prod,reserved,28.84,23.58,18,2.42
17-12-2025,i-72649,m5.large,dev,spot,18.95,34.24,17,0.82
17-12-2025,i-12116,m5.xlarge,prod,on_demand,72.39,86.99,19,3.65
17-12-2025,i-23115,t3.medium,staging,reserved,87.88,29.74,18,0.52
17-12-2025,i-66904,m5.xlarge,staging,reserved,79.91,37.9,13,1.75
17-12-2025,i-95253,m5.xlarge,dev,spot,14.59,83.95,13,1.25
17-12-2025,i-94850,m5.2xlarge,staging,on_demand,59.07,24,16,6.14
17-12-2025,i-33246,m5.xlarge,dev,on_demand,41.54,34.42,15,2.88
17-12-2025,i-30415,c5.large,dev,on_demand,67.63,48.54,20,1.7
17-12-2025,i-15110,m5.large,prod,reserved,89.09,14.65,24,1.61
17-12-2025,i-96632,t3.medium,prod,on_demand,35.18,50.96,23,0.96
17-12-2025,i-30641,m5.xlarge,staging,spot,47.77,36.85,18,1.73
17-12-2025,i-29841,m5.2xlarge,dev,on_demand,66.99,84.35,20,7.68
17-12-2025,i-31282,m5.large,staging,on_demand,84.79,78.43,24,2.3
17-12-2025,i-62907,t3.medium,staging,on_demand,77.3,56.8,16,0.67
17-12-2025,i-13732,m5.xlarge,staging,spot,75.2,35.8,17,1.63
17-12-2025,i-14485,t3.medium,staging,on_demand,38.87,36.94,19,0.79
17-12-2025,i-59418,m5.large,staging,on_demand,44.73,34.27,20,1.92
17-12-2025,i-30731,c5.large,prod,spot,86.74,36.59,14,0.6
17-12-2025,i-22074,t3.medium,dev,reserved,13.33,54.78,15,0.44
18-12-2025,i-70874,m5.2xlarge,dev,on_demand,9.85,19.4,19,7.3
18-12-2025,i-89071,m5.2xlarge,prod,reserved,23.65,49.47,14,3.76
18-12-2025,i-43667,t3.medium,staging,reserved,41.83,77.97,19,0.55
18-12-2025,i-57917,m5.large,staging,spot,67.86,46.24,20,0.96
18-12-2025,i-72624,c5.large,prod,spot,33.36,36.9,13,0.55
18-12-2025,i-26493,m5.2xlarge,prod,spot,70.79,14.43,15,2.88
18-12-2025,i-28690,m5.large,prod,on_demand,6.09,77.62,24,2.3
18-12-2025,i-22424,m5.large,prod,on_demand,45.56,21.12,23,2.21
18-12-2025,i-42739,m5.2xlarge,staging,spot,25.02,89.26,13,2.5
18-12-2025,i-96424,m5.large,staging,on_demand,78.06,70.33,23,2.21
18-12-2025,i-97602,m5.xlarge,staging,spot,45.99,54.23,19,1.82
18-12-2025,i-44960,c5.large,prod,spot,87.9,92.09,21,0.89
18-12-2025,i-96665,m5.large,staging,reserved,23.3,78.94,17,1.14
18-12-2025,i-60466,m5.large,prod,spot,21.77,28.15,12,0.58
18-12-2025,i-28737,t3.medium,dev,on_demand,62.47,44.43,12,0.5
18-12-2025,i-52274,t3.medium,dev,on_demand,84.18,17.57,18,0.75
18-12-2025,i-55075,t3.medium,prod,reserved,48.48,88.07,19,0.55
18-12-2025,i-69258,m5.large,prod,spot,81.85,23.3,18,0.86
18-12-2025,i-81549,m5.large,staging,spot,36.16,62.63,16,0.77
18-12-2025,i-95912,m5.2xlarge,dev,spot,18.55,92.28,16,3.07
19-12-2025,i-43460,c5.large,staging,reserved,82.75,24.19,14,0.83
19-12-2025,i-96933,m5.xlarge,staging,spot,15.3,17.26,19,1.82
19-12-2025,i-78035,t3.medium,prod,reserved,82.3,26.46,24,0.7
19-12-2025,i-94186,m5.xlarge,dev,reserved,40.38,48.15,18,2.42
19-12-2025,i-39769,t3.medium,prod,on_demand,55.92,16.1,13,0.54
19-12-2025,i-48759,m5.2xlarge,dev,on_demand,24.27,89.18,20,7.68
19-12-2025,i-67168,m5.large,staging,reserved,82.21,76.41,19,1.28
19-12-2025,i-62108,c5.large,dev,spot,6.65,37.8,14,0.6
19-12-2025,i-39079,c5.large,dev,on_demand,58.38,33.39,22,1.87
19-12-2025,i-56391,t3.medium,dev,spot,82.31,63.88,23,0.48
19-12-2025,i-79541,c5.large,prod,on_demand,11.11,87.27,21,1.79
19-12-2025,i-80707,c5.large,dev,spot,86.41,16.61,17,0.72
19-12-2025,i-59082,m5.large,prod,spot,50.25,35.79,14,0.67
19-12-2025,i-93218,m5.large,dev,spot,38.39,25.27,14,0.67
19-12-2025,i-80886,c5.large,dev,spot,54.14,91.43,14,0.6
19-12-2025,i-16411,c5.large,staging,on_demand,47.76,17.05,16,1.36
19-12-2025,i-65215,m5.2xlarge,staging,reserved,57.7,38.92,20,5.38
19-12-2025,i-49320,m5.2xlarge,staging,reserved,77.75,46.95,14,3.76
19-12-2025,i-82844,t3.medium,dev,reserved,21.39,26.24,23,0.67
19-12-2025,i-87854,m5.xlarge,dev,spot,70.34,32.57,21,2.02
20-12-2025,i-28847,t3.medium,dev,reserved,70.21,27.5,14,0.41
20-12-2025,i-30898,m5.2xlarge,dev,on_demand,32.34,49.57,18,6.91
20-12-2025,i-42580,m5.2xlarge,staging,spot,85.17,89.2,15,2.88
20-12-2025,i-28407,m5.xlarge,dev,on_demand,22.58,40.45,16,3.07
20-12-2025,i-86798,m5.2xlarge,dev,spot,17.7,53.35,23,4.42
20-12-2025,i-98111,m5.large,dev,reserved,44.15,86.56,14,0.94
20-12-2025,i-25373,m5.xlarge,staging,on_demand,84.05,42.6,22,4.22
20-12-2025,i-92384,c5.large,staging,spot,46.8,86.18,13,0.55
20-12-2025,i-67445,c5.large,staging,on_demand,73.57,10.31,22,1.87
20-12-2025,i-89958,m5.xlarge,dev,spot,32.21,45.85,23,2.21
20-12-2025,i-54744,m5.2xlarge,dev,on_demand,24.53,26.96,24,9.22
20-12-2025,i-24789,m5.xlarge,dev,reserved,8.21,64.69,16,2.15
20-12-2025,i-73871,m5.2xlarge,staging,spot,27.31,14.45,14,2.69
20-12-2025,i-21609,m5.xlarge,dev,spot,24.63,78.16,13,1.25
20-12-2025,i-97151,c5.large,prod,reserved,77.38,51.06,15,0.89
20-12-2025,i-17425,m5.2xlarge,prod,reserved,40.37,93.12,18,4.84
20-12-2025,i-46158,t3.medium,staging,spot,22.05,28.31,23,0.48
20-12-2025,i-65003,m5.xlarge,prod,spot,29.81,24.68,17,1.63
20-12-2025,i-23255,m5.xlarge,staging,on_demand,37.25,87.42,12,2.3
20-12-2025,i-39017,m5.2xlarge,dev,spot,57.3,45.02,19,3.65
21-12-2025,i-23626,c5.large,staging,spot,84.42,14.12,16,0.68
21-12-2025,i-59259,m5.2xlarge,prod,spot,22.87,58.1,21,4.03
21-12-2025,i-15518,c5.large,prod,spot,57.32,13.36,18,0.77
21-12-2025,i-94237,c5.large,dev,spot,39.26,65.18,24,1.02
21-12-2025,i-41275,t3.medium,prod,on_demand,64.34,64.24,13,0.54
21-12-2025,i-89142,m5.xlarge,prod,spot,32.25,17.95,23,2.21
21-12-2025,i-15225,m5.2xlarge,staging,spot,41.3,20.94,23,4.42
21-12-2025,i-85149,m5.xlarge,prod,reserved,85.55,50.39,19,2.55
21-12-2025,i-92328,c5.large,dev,reserved,31.97,75.14,24,1.43
